original_trip_id,origin_lat,origin_lon,dest_lat,dest_lon,bike_duration,bike_distance,walktransit_duration,walktransit_distance,n_segments_walktransit,modes_used_walktransit,multimodal_duration,multimodal_distance,n_segments_multimodal,modes_used_multimodal
BDD9BFC4FBFB014D,42.3474062052521,-71.0867841495565,42.353334,-71.137313,37.5,5667,15.6,4486,5,WALK + TRAM + BUS,20.9,4733,3,BICYCLE + BUS + WALK
BDFC432ADE7335FB,42.3098192486179,-71.0601993838282,42.317873293456,-71.0824307799339,32.3,3238,26.2,3825,5,WALK + BUS,29.6,4517,3,BICYCLE + BUS + WALK
BE0F0D1E6813723E,42.349671602,-71.079149604,42.3415747187375,-71.0689043998718,19,1919,13,1889,3,WALK + BUS,14.7,1534,3,BICYCLE + BUS + WALK
BE245D2D12F280B8,42.3676204874501,-71.1565663665533,42.3627738854961,-71.1576485449041,6,1000,13.6,945,1,WALK,6,1000,1,BICYCLE
BE283DBF60DD6182,42.344064713,-71.115101337,42.3473447317743,-71.1001680795016,11,1617,15,1495,3,WALK + TRAM,11,1617,1,BICYCLE
BE2A012C5B0D8372,42.3538902439659,-71.1994370725734,42.3538902439659,-71.1994370725734,0.3,86,0.3,72,1,WALK,0.3,86,1,BICYCLE
BE451406AFE29DAC,42.3598253979878,-71.0597957624486,42.3719767846798,-71.0720049597217,20.2,2631,12,2393,4,WALK + TRAM + SUBWAY,14.3,2355,3,BICYCLE + SUBWAY + WALK
BE4E69FA83181DF2,42.351802111,-71.067988396,42.3483586281705,-71.1399721727685,51.5,6941,35.1,8373,3,WALK + BUS,38.8,8630,3,BICYCLE + BUS + WALK
BE53D1D2F43AA8D7,42.373268,-71.118579,42.363539,-71.111698,12.4,1947,14.7,2729,5,WALK + BUS,12.4,1947,1,BICYCLE
BE6E5CF506971902,42.360528469,-71.086698413,42.3595732010904,-71.1012947559357,13.7,2035,15.4,1838,3,WALK + BUS,13.7,2035,1,BICYCLE
BEBABA7D886631FD,42.363564989894,-71.1004418404809,42.373268,-71.118579,19.5,2554,11.8,1971,2,WALK + SUBWAY,19.5,2554,1,BICYCLE
BED5B3BD6C795680,42.3604413562312,-71.0504394024611,42.368605242482,-71.0993018560566,47.9,5930,35.9,5660,5,WALK + SUBWAY,35.3,5679,3,BICYCLE + SUBWAY + WALK
BED905B5F69EE9C7,42.3730797979349,-71.0863423366573,42.3733287988741,-71.1209860108011,28.7,4129,22.3,3381,3,WALK + BUS,24.8,3379,3,BICYCLE + BUS + WALK
BEE056C77A9DD875,42.3531780918625,-71.0481735692338,42.3604413562312,-71.0504394024611,16.9,1460,12,1049,3,WALK + BUS,11.7,1037,3,BICYCLE + BUS + WALK
BEFA86415D9FFFC5,42.3495894236824,-71.0794677917329,42.3294633,-71.0901582,27.6,3541,25.6,3593,5,WALK + SUBWAY + BUS,27.6,3541,1,BICYCLE
BF032BBAB652ECA4,42.3895243630576,-71.1169414036431,42.376369,-71.114025,15.5,2087,21.3,2673,3,WALK + SUBWAY,15.5,2087,1,BICYCLE
BF41113413641C1F,42.3332925471918,-71.1012464761734,42.3436905571975,-71.1023528688111,14,1565,16.9,1962,5,WALK + BUS,14,1565,1,BICYCLE
BF92034717B96F47,42.4083370581298,-70.9980484843254,42.4071565569864,-70.9927242994309,3.8,448,8.3,522,1,WALK,3.8,448,1,BICYCLE
BFC9F1DEFD3EA30D,42.3940722366589,-71.1113369464874,42.3787535121259,-71.1070722341538,17.7,3052,27.2,2695,2,WALK + BUS,17.7,3052,1,BICYCLE
C012BB205AB04F95,42.348717,-71.085954,42.3565609230894,-71.1416753754929,42,6393,24.5,5749,7,WALK + TRAM + BUS,29.2,6069,5,BICYCLE + BUS + WALK
C01738EDF53FF611,42.3660879738868,-71.0863360390977,42.365673,-71.064263,21.8,2518,30.8,2859,3,WALK + SUBWAY,19.5,2667,3,BICYCLE + TRAM + WALK
C024002F300C8B81,42.345901,-71.063187,42.3425491373795,-71.0742144938786,12,1246,11,1469,3,WALK + BUS,12,1246,1,BICYCLE
C0915F19A6ADCB35,42.3425491373795,-71.0742144938786,42.331184,-71.095171,15.4,2510,19.8,3240,5,WALK + BUS + SUBWAY,15.4,2510,1,BICYCLE
C0A1043C11255655,42.3719772596339,-71.0758584738323,42.3643558902798,-71.0695936904267,11.4,1543,11.7,1307,3,WALK + TRAM,11.4,1543,1,BICYCLE
C0BC7381191F48FE,42.373268,-71.118579,42.348717,-71.085954,37.2,6093,20.3,4630,3,WALK + BUS,24.8,4592,3,BICYCLE + BUS + WALK
C0BE7FAF48668D87,42.3346289305598,-71.1040791776759,42.3692390748592,-71.1168703436852,39.9,5714,38.9,6499,5,WALK + TRAM + BUS,39.9,5714,1,BICYCLE
C0D4C15D245ADFC2,42.3581,-71.093198,42.3612572164654,-71.0652874410152,20.5,2682,23.9,4487,4,WALK + BUS + SUBWAY,20.5,2682,1,BICYCLE
C0D6D0B8941ABB28,42.369536,-71.039431,42.365011198223,-71.0352855920792,4.7,832,9,848,3,WALK + BUS,4.7,832,1,BICYCLE
C10700032A3413E8,42.3652603176945,-71.1857332445925,42.3606845576816,-71.2014619959882,12.6,2197,6.3,1799,2,WALK + BUS,9.1,1871,3,BICYCLE + BUS + WALK
C14BA51E43E9C18B,42.348688364,-71.085964084,42.3307333258545,-71.0569985083748,43.2,4267,22.4,5121,6,WALK + TRAM + BUS + SUBWAY,26.3,4781,5,BICYCLE + BUS + WALK + SUBWAY
C151A2060DE1728B,42.371848,-71.060292,42.3741245494265,-71.0548119993837,5.9,637,10.3,637,1,WALK,5.9,637,1,BICYCLE
C18B39070A3E10CF,42.353334,-71.137313,42.3644745651806,-71.1284083128521,14.2,2590,13.2,2030,3,WALK + BUS,14.2,2590,1,BICYCLE
C1B187A903C17EE3,42.3334,-71.02495,42.352409,-71.062679,37.5,5365,26.7,6577,2,WALK + BUS,25.7,6400,3,BICYCLE + BUS + WALK
C1D562DDF918DFAD,42.3856757875291,-71.114121362989,42.373268,-71.118579,15.6,2078,9.7,2367,4,WALK + BUS + SUBWAY,11.9,2395,3,BICYCLE + SUBWAY + WALK
C1E0B30D3967441F,42.3425491373795,-71.0742144938786,42.351356,-71.059367,17.7,2168,21.4,2306,3,WALK + BUS,17.7,2168,1,BICYCLE
C1EB3FF699646FAF,42.373268,-71.118579,42.3750023513783,-71.1487161369951,24.1,3690,13.5,3304,3,WALK + BUS,13.5,2686,3,BICYCLE + BUS + WALK
C1F54895AD1E3C09,42.348545434112,-71.0655918531575,42.3440405100164,-71.0573762655258,12.3,1485,10.3,1398,3,WALK + BUS,12.3,1485,1,BICYCLE
C1FB8501A00A5BEB,42.351911,-71.123798,42.3465200399841,-71.0806577654512,31.5,4463,27.5,4752,5,WALK + TRAM + BUS,26.3,4562,5,BICYCLE + TRAM + WALK + BUS
C2052CD937D8DA90,42.3607929685827,-71.0711896233715,42.3488038228339,-71.0823690891266,19.3,2554,17.8,3005,4,WALK + SUBWAY + TRAM,19.3,2554,1,BICYCLE
C2176560CBAA6BF8,42.401697,-71.106128,42.366277,-71.09169,38.6,5667,31.2,7413,4,WALK + BUS,38.6,5667,1,BICYCLE
C21F6929C7A4AB05,42.3607929685827,-71.0711896233715,42.350027,-71.07783,18.8,1851,10.3,2561,3,WALK + SUBWAY + TRAM,18.8,1851,1,BICYCLE
C22C2F438ADB3EE3,42.341332,-71.076847,42.341332,-71.076847,0.4,127,0.4,125,1,WALK,0.4,127,1,BICYCLE
C235D90AC846B56B,42.3604413562312,-71.0504394024611,42.3604413562312,-71.0504394024611,0.3,58,0.6,96,1,WALK,0.3,58,1,BICYCLE
C27CA25E6C1D486F,42.4093539551816,-71.1490651872737,42.4160645711514,-71.1533663668206,7.2,996,8.3,1237,3,WALK + BUS,7.2,996,1,BICYCLE
C27E1C5F6058A13D,42.359322,-71.059624,42.354979,-71.063348,11.2,907,8.2,766,3,WALK + TRAM,11.2,907,1,BICYCLE
C2B6022978F476B4,42.3428683507196,-71.1412784085587,42.3401224269664,-71.1207056381045,13.5,2273,14.1,2107,5,WALK + BUS + TRAM,13.5,2273,1,BICYCLE
C2CBF75EC5B077B1,42.3327439230489,-71.1162668094949,42.3276038704057,-71.110891699791,11.5,1157,10.5,1149,2,WALK + BUS,11.5,1157,1,BICYCLE
C2D12A8C54E649CF,42.3511419825475,-71.0732924938202,42.354979,-71.063348,17.3,1165,10.1,1030,3,WALK + TRAM,11.9,1056,3,BICYCLE + TRAM + WALK
C302E53CA748754F,42.3817508,-71.0839523,42.3495894236824,-71.0794677917329,41.5,5682,35.6,6430,3,WALK + TRAM,33.6,6491,3,BICYCLE + TRAM + WALK
C320CAB08FF799A0,42.3644745651806,-71.1284083128521,42.3722168027866,-71.121880710125,9.1,1390,8,1491,2,WALK + BUS,9.1,1390,1,BICYCLE
C3379E9BBCD03BFE,42.341814,-71.090179,42.3332925471918,-71.1012464761734,15.6,1890,12.7,1600,3,WALK + BUS,13.8,1506,3,BICYCLE + BUS + WALK
C348DC3CA090475A,42.369885,-71.069957,42.3465200399841,-71.0806577654512,33.1,4433,33.5,5323,3,WALK + SUBWAY,28.8,4699,5,BICYCLE + TRAM + WALK + BUS
C3544E4C18B8062D,42.3515473479138,-71.121262460947,42.3278431747869,-71.1253622174263,25.7,3256,25.7,5270,7,WALK + BUS + TRAM,25.7,3256,1,BICYCLE
C36C745753F533F7,42.3511419825475,-71.0732924938202,42.326599,-71.066498,32.2,3825,19.1,4058,4,WALK + BUS,20.4,4072,4,BICYCLE + BUS + WALK
C376E11257C82355,42.353182912,-71.048074961,42.351146,-71.066289,20.3,2018,12.2,2122,5,WALK + BUS,14.5,2092,3,BICYCLE + BUS + WALK
C3A1863E441FFF0B,42.33852613,-71.081546664,42.36507,-71.1031,42.6,5906,19.9,3744,2,WALK + BUS,21.5,3860,3,BICYCLE + BUS + WALK
C3CDDCB57E215742,42.3401224269664,-71.1207056381045,42.33392270137,-71.1044650898293,19.4,2385,13.4,2292,2,WALK + BUS,18.1,2910,3,BICYCLE + BUS + WALK
C3EAE544BA819BE5,42.348545434112,-71.0655918531575,42.3607929685827,-71.0711896233715,24.2,1537,15.4,1986,4,WALK + TRAM + SUBWAY,15.5,2001,5,BICYCLE + TRAM + WALK + SUBWAY
C406395917810EE4,42.349243769553,-71.0972820969255,42.3496094533306,-71.1039152369813,2.9,568,4.5,927,2,WALK + BUS,2.9,568,1,BICYCLE
C41D2F51CD4F69EC,42.3374174845973,-71.1028611660004,42.3346289305598,-71.1040791776759,4.5,541,8.1,572,1,WALK,4.5,541,1,BICYCLE
C447D1465DA2907C,42.3810014303805,-71.1040252261319,42.3725086499726,-71.113053560257,13.6,1823,16.7,1546,3,WALK + BUS,13.6,1823,1,BICYCLE
C4822E26BF18D041,42.3515860011985,-71.0456925630569,42.352409,-71.062679,17.1,2105,15.2,1625,3,WALK + BUS,17.1,2105,1,BICYCLE
C48B3C93412BE721,42.351356,-71.059367,42.3625,-71.08822,33.7,3925,22,3494,3,WALK + SUBWAY,19.6,3217,3,BICYCLE + SUBWAY + WALK
C4C2F4364788BDE8,42.351084709,-71.049802899,42.3481,-71.03764,14.3,1538,11.9,1542,3,WALK + BUS,12.2,1575,3,BICYCLE + BUS + WALK
C4F40D2A1514F368,42.3327439230489,-71.1162668094949,42.3366100573043,-71.1100468039513,6.7,786,11,1362,3,WALK + BUS,6.7,786,1,BICYCLE
C4FF003C3AF0952C,42.3516920188597,-71.1190348863602,42.3436658245146,-71.0858237743378,25,3684,22.7,3239,3,WALK + TRAM,25,3684,1,BICYCLE
C51652EE90E4B333,42.362647791186,-71.1000609397888,42.3572185031765,-71.1138716340065,9.7,1796,14.2,1901,3,WALK + BUS,9.7,1796,1,BICYCLE
C5513B7550CC89D8,42.335741,-71.03877,42.352175,-71.055547,22.6,3153,11.9,3462,3,WALK + BUS + SUBWAY,14,3087,3,BICYCLE + BUS + WALK
C5964B77E1CCFE55,42.373268,-71.118579,42.3722168027866,-71.121880710125,5,590,6.1,354,1,WALK,5,590,1,BICYCLE
C5F86A9E0E359ADA,42.374878467441,-71.0638349876717,42.3558543552201,-71.0545974599881,31.7,3560,23.6,2896,3,WALK + BUS,22.3,3122,3,BICYCLE + SUBWAY + WALK
C5FD505F27CC48B8,42.3931961102951,-71.033445596695,42.426541,-71.073179,46.9,6638,43.2,13366,5,WALK + BUS + SUBWAY,46.9,6638,1,BICYCLE
C61603A1D82A118A,42.3625,-71.08822,42.349243769553,-71.0972820969255,24.3,2460,24.4,5635,4,WALK + SUBWAY + TRAM,24.3,2460,1,BICYCLE
C6195EF2AB62A422,42.345187187,-71.063737631,42.3612572164654,-71.0652874410152,28.1,2524,23.6,2633,5,WALK + BUS + TRAM,28.1,2524,1,BICYCLE
C629171A0433DE37,42.3516920188597,-71.1190348863602,42.3473447317743,-71.1001680795016,13.3,2042,17.5,1994,3,WALK + BUS,13.3,2042,1,BICYCLE
C650DA353D6D5285,42.3465200399841,-71.0806577654512,42.336399153725,-71.073067113939,10.7,1606,16,2163,3,WALK + BUS,10.7,1606,1,BICYCLE
C663C6E828A43865,42.34288013,-71.141332626,42.3652603176945,-71.1857332445925,36.2,6233,26.9,5702,5,WALK + BUS,25.1,6077,4,BICYCLE + BUS + WALK
C68CD72E0F16CCBD,42.338431795291,-71.0816904992498,42.331184,-71.095171,9.3,1576,16.5,2275,3,WALK + SUBWAY,9.3,1576,1,BICYCLE
C698075DBA96CD37,42.3810014303805,-71.1040252261319,42.3217652572395,-71.1098416056711,61.3,9626,59.6,12388,7,WALK + BUS,52.4,10539,7,BICYCLE + BUS + WALK
C6A547D879E10A38,42.363539,-71.111698,42.3496094533306,-71.1039152369813,18.7,3123,28.6,3483,3,WALK + BUS,18.7,3123,1,BICYCLE
C6C0447BAB366AD9,42.377022,-71.056605,42.3951715012158,-71.098505919822,35.4,6188,27.8,5547,5,WALK + BUS,27.2,5678,5,BICYCLE + BUS + WALK
C6C7959DC4D9285C,42.370744,-71.044201,42.3754491254704,-71.0391854868249,5.3,810,13.3,821,1,WALK,5.3,810,1,BICYCLE
C6E5D15A6B7693AE,42.3836389482227,-71.1085367202759,42.378338,-71.048927,42.2,6928,54.7,8912,7,WALK + BUS + TRAM,42.2,6928,1,BICYCLE
C6EC4C74D8F15A1B,42.379011,-71.119945,42.392766,-71.129042,18.4,2533,13.9,2657,3,WALK + BUS,18.4,2533,1,BICYCLE
C6ED33AEA9162917,42.3612572164654,-71.0652874410152,42.3566833496993,-71.0616664588451,12.9,1096,14.8,854,1,WALK,12.9,1096,1,BICYCLE
C76F78DA3177CA9A,42.3612572164654,-71.0652874410152,42.378338,-71.048927,23.4,3071,39,4432,3,WALK + BUS,23.4,3071,1,BICYCLE
C79EE16E1892178C,42.352409,-71.062679,42.3465200399841,-71.0806577654512,20.4,1919,11.9,1871,2,SUBWAY + WALK,18.2,1807,3,BICYCLE + BUS + WALK
C7B91931A8BE2AD2,42.3659943286744,-71.095222216145,42.3374174845973,-71.1028611660004,42.1,4449,27.5,6134,3,WALK + BUS,25.7,6024,3,BICYCLE + BUS + WALK
C7BA25F7DA70D517,42.3581,-71.093198,42.348717,-71.085954,19.4,1881,9.9,1798,3,WALK + BUS,19.4,1881,1,BICYCLE
C7E36806E29DC45F,42.393038273,-71.081010103,42.3742671352493,-71.100264787674,29.6,4406,32.5,4091,5,WALK + SUBWAY + BUS,29.6,4406,1,BICYCLE
C819A617B86344B1,42.3362444479688,-71.0879856348038,42.331184,-71.095171,5.2,866,6.1,1018,2,WALK + BUS,5.2,866,1,BICYCLE
C81B93FB08E6F20A,42.339202,-71.090511,42.3425491373795,-71.0742144938786,12.4,1881,13.6,2196,3,WALK + BUS,12.4,1881,1,BICYCLE
C82C399CFDD6E65D,42.363539,-71.111698,42.3692390748592,-71.1168703436852,7.3,1234,17.4,1122,1,WALK,7.3,1234,1,BICYCLE
C848915D247B70B8,42.380287,-71.125107,42.3722168027866,-71.121880710125,8.9,1362,11.8,1603,2,WALK + BUS,8.9,1362,1,BICYCLE
C871DF776C2F86E7,42.348717,-71.085954,42.3374174845973,-71.1028611660004,20.8,2556,15,3009,4,WALK + TRAM + BUS,18.2,3356,3,BICYCLE + BUS + WALK
C89E9B63270A5ABD,42.3607929685827,-71.0711896233715,42.3508268066909,-71.0898108780384,16.5,2316,20.1,3861,4,WALK + SUBWAY + TRAM,16.5,2316,1,BICYCLE
C8BF1349F8DAB67A,42.373268,-71.118579,42.324081,-71.083235,60.6,8997,40.6,8322,4,WALK + BUS,39.2,7725,7,BICYCLE + BUS + WALK
C8CF7E9E41AD2C1B,42.352097273,-71.07015276,42.3501931980864,-71.0774418711662,9.4,913,3.5,724,2,WALK + TRAM,9.4,913,1,BICYCLE
C8F2A49FC377C9BE,42.351356,-71.059367,42.3553350194126,-71.0582291708306,9.8,793,9.9,591,1,WALK,9.8,793,1,BICYCLE
C901C7BAEBC9EB71,42.3495440311425,-71.0724207387284,42.352409,-71.062679,13.1,1301,12.4,1191,3,WALK + TRAM,10.4,1206,3,BICYCLE + TRAM + WALK
C95D8CD82C41883B,42.3612572164654,-71.0652874410152,42.369885,-71.069957,17,2126,25.1,2781,3,WALK + SUBWAY,17,2126,1,BICYCLE
C96F0A656ADDAF96,42.3313701680432,-71.1268836054569,42.338514601786,-71.0740408301354,44.5,6553,26.2,7827,6,WALK + TRAM + BUS,38.6,7255,3,BICYCLE + BUS + WALK
C980B50BDEB8BF9B,42.357651,-71.128513,42.3374174845973,-71.1028611660004,36.5,5380,27.2,5810,7,WALK + BUS,27.7,5342,3,BICYCLE + BUS + WALK
C994CA8759904C1A,42.3499282823006,-71.0773920686643,42.340835,-71.0816197,12.4,1416,12,1553,3,WALK + TRAM,12.4,1416,1,BICYCLE
C9AC78C27BC1EFFF,42.2774844420082,-71.1634146795586,42.280728147169,-71.1342375727327,27.1,3620,22.2,6713,5,WALK + BUS,21.6,5672,5,BICYCLE + BUS + WALK
C9C343D37B4C7FD9,42.369061,-71.079999,42.3625,-71.08822,8.5,1305,22.3,1317,1,WALK,8.5,1305,1,BICYCLE
C9C7AD2DDBC2B546,42.3499282823006,-71.0773920686643,42.3375860109724,-71.0962709784508,22.8,2891,9,2249,2,WALK + BUS,12.5,2576,3,BICYCLE + BUS + WALK
C9E1DFDF60995FCC,42.34949599514,-71.1005759239197,42.3217652572395,-71.1098416056711,26.1,4203,31.4,4308,5,WALK + BUS,26.1,4203,1,BICYCLE
CA03E0EFC2F16B47,42.3474062052521,-71.0867841495565,42.3477634541475,-71.0453599691391,36.5,4954,27.3,4684,5,WALK + TRAM + BUS,29.1,5303,5,BICYCLE + RAIL + WALK + BUS
CA04B99040E51D22,42.3576624788988,-71.1084133386612,42.370803,-71.104412,14.5,2401,23.1,1973,3,WALK + BUS,14.5,2401,1,BICYCLE
CA21299CE9E0BC0F,42.347449183,-71.086880088,42.3719767846798,-71.0720049597217,35.5,4252,23.9,5312,4,WALK + TRAM + SUBWAY,30.7,5927,3,BICYCLE + SUBWAY + WALK
CA4FF083CBB9BEF7,42.3553350194126,-71.0582291708306,42.3501931980864,-71.0774418711662,26.3,2141,13.6,2481,3,WALK + BUS,15.1,2679,3,BICYCLE + TRAM + WALK
CA6664EFC202C932,42.3556012132793,-71.1039447784424,42.345733,-71.100694,22.2,2679,24.5,3734,3,WALK + BUS,22.2,2679,1,BICYCLE
CA807DFFAE8D5E95,42.3883160758424,-71.1106824874878,42.36507,-71.1031,34,4348,30.5,4364,3,WALK + SUBWAY,25.8,4497,3,BICYCLE + SUBWAY + WALK
CA86B095D536AEC5,42.349989772,-71.044409037,42.335741,-71.03877,24.7,2953,25.2,2423,3,WALK + BUS,20.4,3827,3,BICYCLE + BUS + WALK
CADA44BAB72F6DF8,42.396969,-71.123024,42.3930184003539,-71.0807168483734,30.5,4381,31.1,4549,3,WALK + BUS,30.5,4381,1,BICYCLE
CAE52E99391BF26B,42.362647791186,-71.1000609397888,42.373268,-71.118579,18.8,2597,9.4,2067,3,WALK + BUS + SUBWAY,12.2,2260,3,BICYCLE + SUBWAY + WALK
CB1407387E472A36,42.3810014303805,-71.1040252261319,42.3912097191586,-71.1226075516061,17.5,2284,16.3,2342,3,WALK + BUS,12.8,2351,3,BICYCLE + BUS + WALK
CB5612BEC2ABEEB0,42.370803,-71.104412,42.369885,-71.069957,26,3907,34.1,3708,3,WALK + BUS,26,3907,1,BICYCLE
CB5983505CB8D594,42.3346289305598,-71.1040791776759,42.3401151224924,-71.1006188392639,10.4,1208,14.2,991,1,WALK,6.7,975,3,BICYCLE + BUS + WALK
CB5AC474622F540E,42.357651,-71.128513,42.3644745651806,-71.1284083128521,6.9,1429,9,1083,3,WALK + BUS,6.9,1429,1,BICYCLE
CB5C81F81ED4E31C,42.3515860011985,-71.0456925630569,42.344792,-71.044024,12,1190,12.1,1330,3,WALK + BUS,12,1190,1,BICYCLE
CB7493F4A04F7CB3,42.3452156211502,-71.0638403149278,42.3346289305598,-71.1040791776759,34.7,4818,24.1,4865,5,WALK + BUS,23.9,4479,4,BICYCLE + BUS + WALK
CB7C6ACF123F56AD,42.36722,-71.08903,42.3307333258545,-71.0569985083748,64.1,7414,36.1,6529,3,WALK + SUBWAY,31.1,6554,3,BICYCLE + SUBWAY + WALK
CB8970573B76C027,42.415213466,-71.052814245,42.3963652784968,-71.039871792309,22.7,3646,41.9,3162,3,WALK + BUS,22.7,3646,1,BICYCLE
CBA19798EBC1EC7F,42.348717,-71.085954,42.351146,-71.066289,24,2277,15,2489,3,WALK + TRAM,19.8,2702,3,BICYCLE + TRAM + WALK
CBABF1E658F2025E,42.3912097191586,-71.1226075516061,42.3622417865092,-71.0831107199192,42.9,6966,25.5,5495,3,WALK + SUBWAY,23.6,5520,3,BICYCLE + SUBWAY + WALK
CBB062426097161E,42.352261,-71.123831,42.3516920188597,-71.1190348863602,3.3,443,6.9,449,1,WALK,3.3,443,1,BICYCLE
CBE44B159FA71852,42.391037703,-71.122416258,42.3621312344991,-71.0911560058594,41,5564,29.4,5760,3,WALK + SUBWAY,27.5,5748,3,BICYCLE + SUBWAY + WALK
CBF67481FD69D061,42.3461970765555,-71.1072868108749,42.3508268066909,-71.0898108780384,19.2,1849,11.1,1547,3,WALK + TRAM,19.2,1849,1,BICYCLE
CC121E4971E48F15,42.3483586281705,-71.1399721727685,42.3516920188597,-71.1190348863602,12.4,2057,13.6,2182,3,WALK + TRAM,12.4,2057,1,BICYCLE
CC1881DC2DE93C0E,42.3581,-71.093198,42.3655072850565,-71.0801375997653,12.5,1995,20.5,1711,3,WALK + BUS,12.5,1995,1,BICYCLE
CC2C9222A412FF99,42.355476022,-71.103930593,42.3488038228339,-71.0823690891266,26.6,2861,24.8,3862,5,WALK + BUS,22.3,3285,3,BICYCLE + BUS + WALK
CC2CDDABA9CC37F2,42.358494490393,-71.0542646987597,42.3473447317743,-71.1001680795016,41,5441,28.7,4706,5,WALK + TRAM + BUS,25.3,4907,5,BICYCLE + TRAM + WALK + BUS
CC7A912C90C43621,42.3867480204506,-71.1190187931061,42.368605242482,-71.0993018560566,30.7,3955,20.1,4228,5,WALK + SUBWAY + BUS,30.7,3955,1,BICYCLE
CCA4DEC611883079,42.3555362848971,-71.0728687047958,42.3581,-71.093198,21.4,2983,20.9,3533,5,WALK + TRAM + BUS,16.3,2806,3,BICYCLE + BUS + WALK
CCAC885859A51625,42.351356,-71.059367,42.37546,-71.091217,42.6,5432,39.6,6242,3,WALK + TRAM,37.2,5988,3,BICYCLE + TRAM + WALK
CCB8B9A91D6B1917,42.3461970765555,-71.1072868108749,42.3741245494265,-71.0548119993837,51,7079,37.1,7330,5,WALK + TRAM + BUS,51,7079,1,BICYCLE
CCD2B5811709F331,42.3617804396061,-71.1080995202065,42.372076579154,-71.0899543390588,22,2924,28.7,2698,3,WALK + BUS,22,2924,1,BICYCLE
CD0FBED76AB93675,42.371848,-71.060292,42.371141,-71.076198,10,1711,19.2,2935,5,WALK + BUS + TRAM,10,1711,1,BICYCLE
CD275216BF09ED28,42.365673,-71.064263,42.3910843814673,-71.0903942584992,32.6,4419,22.3,5117,5,WALK + SUBWAY + BUS,21.7,5221,5,BICYCLE + SUBWAY + WALK + BUS
CD3D3402774499DE,42.3516920188597,-71.1190348863602,42.3496094533306,-71.1039152369813,14.1,1446,8.3,1310,3,WALK + BUS,14.1,1446,1,BICYCLE
CD457D215BCFAAB0,42.3590101,-71.059777737,42.365673,-71.064263,12.8,1221,14.5,1351,3,WALK + TRAM,12.8,1221,1,BICYCLE
CD74190BA036E3C9,42.408088,-71.008942,42.3981356455825,-71.030709722545,20.6,2842,19.4,5311,4,WALK + BUS,20.6,2842,1,BICYCLE
CD7AF171D895E6FB,42.359120011,-71.058731437,42.3598253979878,-71.0597957624486,2.5,166,3.9,284,1,WALK,2.5,166,1,BICYCLE
CD7DCBFEBF88B279,42.396969,-71.123024,42.387995,-71.119084,14.4,1471,6,1194,3,WALK + SUBWAY,13.1,1862,3,BICYCLE + BUS + WALK
CD8DB8595A83A808,42.3477634541475,-71.0453599691391,42.3384884941905,-71.0926113804476,36.6,5572,26.3,5719,5,WALK + BUS + RAIL,29.4,6223,3,BICYCLE + RAIL + WALK
CD993D6B8B886422,42.379011,-71.119945,42.3787535121259,-71.1070722341538,12,1551,21.5,1419,1,WALK,12,1551,1,BICYCLE
CDC2518C0103CCF2,42.3332925471918,-71.1012464761734,42.3499282823006,-71.0773920686643,25.8,3600,14.8,2999,2,WALK + BUS,14.6,3005,3,BICYCLE + BUS + WALK
CDCFB382743CBCFA,42.3514819346086,-71.0443608462811,42.3446506288783,-71.0973250122697,48.1,6829,35.2,5544,5,WALK + BUS + SUBWAY + TRAM,40.2,5912,5,BICYCLE + SUBWAY + WALK + TRAM
CDE802E84DD7D719,42.3581,-71.093198,42.3607929685827,-71.0711896233715,12.6,2128,15.2,3993,4,WALK + BUS + SUBWAY,12.6,2128,1,BICYCLE
CDEEED465CA717F9,42.366929,-71.076512,42.3581,-71.093198,15.6,2250,34.6,2095,1,WALK,15.6,2250,1,BICYCLE
CE493D25C5F9B9C0,42.3621312344991,-71.0911560058594,42.372076579154,-71.0899543390588,14.5,1887,22.8,1388,1,WALK,14.5,1887,1,BICYCLE
CE62BCF08C5BD120,42.2863319911278,-71.1534475536973,42.2863071601081,-71.1282053218201,18.8,2556,12.7,2629,3,WALK + BUS,11.9,2216,3,BICYCLE + BUS + WALK
CE683359D95829EC,42.368019,-71.1242,42.3515966246532,-71.0756166279316,37.1,5920,38.4,7914,4,WALK + SUBWAY + TRAM,37.1,5920,1,BICYCLE
CE71A962F1DAD5A2,42.3625,-71.08822,42.3634646930435,-71.1005732417107,10.6,1519,13.5,2112,3,WALK + SUBWAY,10.6,1519,1,BICYCLE
CED0528292FA79D7,42.3576624788988,-71.1084133386612,42.34949599514,-71.1005759239197,20.2,3596,18.1,2516,3,WALK + BUS,20.2,3596,1,BICYCLE
CED689E25847B206,42.3480741231744,-71.0765701532364,42.366277,-71.09169,39,3939,25.9,3610,5,WALK + TRAM + BUS,26.7,3568,5,BICYCLE + TRAM + WALK + BUS
CEE7EB3AF4D8EABE,42.350406,-71.108279,42.358155,-71.052163,42.6,6375,29.7,5587,4,WALK + TRAM + SUBWAY,29.2,5685,5,BICYCLE + TRAM + WALK + SUBWAY
CF089148E1D180C2,42.3977833996125,-71.1059400446538,42.396969,-71.123024,13.8,2291,8,1867,3,WALK + BUS,10.6,1932,3,BICYCLE + BUS + WALK
CF16914062A63B9A,42.338514601786,-71.0740408301354,42.3229311719595,-71.1001414060593,22,3661,17.2,3773,7,WALK + BUS,15.9,3722,3,BICYCLE + SUBWAY + WALK
